"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL245576";"";"None";"316.44";"0";"2.85";"21";"C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H]5C(=O)CC[C@@]43C[C@H]5O)[C@@H]1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL397343";"";"None";"302.46";"0";"4.08";"13";"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CCO5)[C@@H]1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL241304";"";"None";"539.72";"2";"6.48";"11g";"C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCCC3)ccc12";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"14.61";"0.27";"1.41";"10.16";"0";"CHEMBL886514";"Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL4757584";"";"None";"506.55";"1";"4.32";"6";"COc1cc2[nH]ncc2c2c1[C@@H](c1ccc(NC3CN(CCCF)C3)cn1)N(CC(F)(F)F)[C@H](C)C2";"IC50";"'='";"501.19";"nM";"6.30";"";"";"UO_0000065";"12.44";"0.24";"1.98";"9.09";"0";"CHEMBL4731980";"Displacement of fluorescent labelled fluormone ES2 from human recombinant GST tagged ER alpha LBD ( 282 to 595 residues) expressed in baculovirus infected insect cells incubate for 20 mins measured after 1 hr by TR-FRET Lanthascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725497";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.3333 hr";"DEGRADER";""
"CHEMBL396119";"";"None";"643.87";"2";"8.39";"12h";"C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCCN3CCCCC3)cc2)c2ccccc12";"IC50";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"12.91";"0.24";"-0.08";"12.45";"0";"CHEMBL886514";"Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL4749445";"";"None";"494.51";"0";"4.45";"2";"C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)F";"IC50";"'='";"1.585";"nM";"8.80";"";"";"UO_0000065";"17.80";"0.34";"4.35";"14.65";"0";"CHEMBL4731980";"Displacement of fluorescent labelled fluormone ES2 from human recombinant GST tagged ER alpha LBD ( 282 to 595 residues) expressed in baculovirus infected insect cells incubate for 20 mins measured after 1 hr by TR-FRET Lanthascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725497";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";"TIME = 0.3333 hr";"DEGRADER";""
"CHEMBL4741602";"";"None";"492.10";"1";"6.71";"22";"CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4709241";"Binding affinity to ERalpha (unknown origin) by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706533";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";""
"CHEMBL4633094";"";"None";"232.22";"0";"2.34";"6";"CP(=O)(c1ccccc1)c1ccc(O)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4617446";"Antagonist activity at human Gal4-fused ERalpha expressed in HEK293 cells assessed as inhibition of E2-induced transcriptional activation after 24 hrs by luciferase/beta-galactosidase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616613";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL3307715";"";"";""
"CHEMBL192000";"";"None";"279.27";"0";"3.93";"62";"N#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12";"IC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"25.13";"0.46";"3.09";"10.92";"0";"CHEMBL831155";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139538";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL5092560";"";"None";"345.44";"1";"5.34";"5a";"CCC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1";"IC50";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"21.66";"0.39";"2.14";"14.02";"0";"CHEMBL5037522";"Binding affinity to human ERalpha measured after 2 hrs by fluorescence polarization plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5036334";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 2.0 hr";"BLOCKER";""
"CHEMBL1358";"FULVESTRANT";"4.0";"606.78";"2";"8.68";"Fulvestrant";"C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"14.05";"0.28";"-0.16";"13.42";"0";"CHEMBL4429354";"Displacement of fluoromone ligand from recombinant ER-alpha (unknown origin) by LanthaScreen TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428065";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";""
"CHEMBL3657157";"";"None";"508.58";"2";"7.25";"BDBM129639";"Cc1c(-c2ccc(C(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12";"IC50";"'='";"170.0";"nM";"6.77";"";"261363";"UO_0000065";"13.31";"0.25";"-0.48";"17.99";"0";"CHEMBL3705466";"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639280";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL3657162";"";"None";"474.58";"1";"6.08";"BDBM129645";"Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12";"IC50";"'='";"5.5";"nM";"8.26";"";"261368";"UO_0000065";"17.40";"0.32";"2.18";"14.28";"0";"CHEMBL3705466";"Binding Assay: The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639280";"37";"BindingDB Database";"";"2014";"None";"";"";""
"CHEMBL4853118";"";"None";"536.59";"2";"5.52";"45";"COCC(F)(F)CN1[C@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)c2[nH]c3ccccc3c2C[C@H]1C";"IC50";"'='";"0.16";"nM";"9.80";"";"";"UO_0000065";"18.26";"0.35";"4.28";"22.50";"0";"CHEMBL4827352";"Antagonist activity at estrogen receptor in human T47D cells incubated for 18 hrs by ultra high sensitivity luminescence reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T47D";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825708";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 18.0 hr";"DEGRADER";""
"CHEMBL253376";"BROMHEXINE";"4.0";"376.14";"0";"4.56";"BROMHEXINE";"CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL192765";"";"None";"284.34";"0";"3.53";"31";"CSC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"29.92";"0.58";"4.98";"14.79";"0";"CHEMBL829337";"Inhibition of human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139570";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL98558";"";"None";"428.58";"1";"5.19";"3";"CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1";"IC50";"'='";"1.799";"nM";"8.74";"";"";"UO_0000065";"20.40";"0.37";"3.55";"24.33";"1";"CHEMBL831663";"Inhibition of transcriptional activation by human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL1909072";"PIPAMAZINE";"4.0";"401.96";"0";"4.53";"PIPAMAZINE";"NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL101807";"";"None";"442.60";"1";"5.58";"4";"CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1";"IC50";"'='";"28.97";"nM";"7.54";"";"";"UO_0000065";"17.03";"0.31";"1.96";"20.97";"0";"CHEMBL831661";"Inhibition of binding to human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL175";"DEXIBUPROFEN";"4.0";"206.28";"0";"3.07";"DEXIBUPROFEN";"CC(C)Cc1ccc([C@H](C)C(=O)O)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL44";"GENISTEIN";"2.0";"270.24";"0";"2.58";"genistein";"O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12";"IC50";"'='";"2150.0";"nM";"5.67";"";"";"UO_0000065";"20.97";"0.39";"3.09";"6.23";"0";"CHEMBL895878";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148765";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL1386";"TRANSPLATIN";"3.0";"300.05";"None";"None";"TRANS-PLATINUM(II)DIAMMINE DICHLORIDE";"";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL392916";"";"None";"510.72";"2";"7.00";"9";"CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"18.06";"0.33";"2.22";"36.98";"0";"CHEMBL4670525";"Antagonist activity at ER-alpha in human MCF-7:WS8 cells transfected with an estrogen response element assessed as suppression of estrogen-induced response incubated for 18 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665793";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 18.0 hr";"ANTAGONIST";""
"CHEMBL4171598";"";"None";"471.62";"1";"6.26";"67";"Oc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)c1c(sc3cc(O)ccc13)C2";"IC50";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"15.43";"0.29";"1.02";"13.75";"0";"CHEMBL4132011";"Antagonist activity at ER in human Ishikawa cells assessed as inhibition of E2-induced alkaline phosphatase induction after 72 hrs by PNPP substrate based spectophotometric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Ishikawa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130365";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL5173575";"";"None";"665.63";"2";"8.80";"29";"CN1C(=O)N(N(C)CCC(Oc2ccc(C(F)(F)F)cc2)c2ccccc2)C(c2ccc(C(F)(F)F)cc2)C2=C1c1ccccc1C2=O";"IC50";"'='";"1330.0";"nM";"5.88";"";"";"UO_0000065";"8.83";"0.17";"-2.92";"11.07";"0";"CHEMBL5122019";"Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"BINDING AGENT";""
"CHEMBL81";"RALOXIFENE";"4.0";"473.59";"1";"6.08";"2";"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"IC50";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"15.35";"0.29";"1.19";"10.38";"0";"CHEMBL5122019";"Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120785";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"BINDING AGENT";""
"CHEMBL195058";"";"None";"236.27";"0";"3.92";"8";"Oc1ccc2cc(-c3ccccc3O)ccc2c1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL831155";"Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139538";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL372783";"";"None";"271.70";"0";"3.97";"11a";"Oc1ccc(-c2cc(Cl)c3cc(O)ccc3n2)cc1";"IC50";"'='";"213.0";"nM";"6.67";"";"";"UO_0000065";"24.56";"0.48";"2.70";"12.51";"0";"CHEMBL881884";"Binding affinity for human Estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140390";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL372304";"";"None";"267.28";"0";"3.32";"14";"COc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12";"IC50";"'='";"6630.0";"nM";"5.18";"";"";"UO_0000065";"19.37";"0.35";"1.86";"8.27";"0";"CHEMBL881884";"Binding affinity for human Estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140390";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL1480843";"";"None";"366.44";"0";"3.85";"SID7972219";"Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)CC(=O)N2)c(C)c1";"IC50";"'='";"26539.63";"nM";"4.58";"";"Active";"UO_0000065";"12.49";"0.24";"0.73";"5.51";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1597933";"";"None";"353.27";"0";"4.24";"SID14730466";"Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12";"IC50";"'='";"28223.33";"nM";"4.55";"";"Active";"UO_0000065";"12.88";"0.33";"0.31";"8.13";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL4164124";"";"None";"283.33";"0";"4.82";"8h";"c1ccc2[nH]c(C3=Nc4cccc5cccc(c45)N3)cc2c1";"IC50";"'='";"201.81";"nM";"6.70";"";"";"UO_0000065";"23.63";"0.42";"1.88";"16.66";"0";"CHEMBL4147481";"Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145507";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4160682";"";"None";"351.45";"1";"5.85";"5b";"Cc1cc(C)c2nc(-c3cc4ccccc4n3Cc3ccccc3)[nH]c2c1";"IC50";"'='";"33.13";"nM";"7.48";"";"";"UO_0000065";"21.28";"0.38";"1.63";"22.25";"0";"CHEMBL4147481";"Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145507";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4164944";"";"None";"403.28";"1";"5.39";"5e";"Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1";"IC50";"'='";"300.43";"nM";"6.52";"";"";"UO_0000065";"16.17";"0.34";"1.13";"14.03";"0";"CHEMBL4147481";"Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145507";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4169456";"";"None";"402.30";"1";"6.00";"5f";"Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1";"IC50";"'='";"73.61";"nM";"7.13";"";"";"UO_0000065";"17.73";"0.37";"1.13";"21.22";"0";"CHEMBL4147481";"Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145507";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4171721";"";"None";"406.29";"0";"3.86";"5i";"BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1";"IC50";"'='";"539.18";"nM";"6.27";"";"";"UO_0000065";"15.43";"0.33";"2.41";"13.95";"0";"CHEMBL4147481";"Displacement of fluoromone TM from recombinant human ERalpha after 2 hrs by fluorescence polarization analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145507";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4864009";"";"None";"321.77";"0";"4.60";"1";"CN(Cc1cccc(O)c1Cl)C(C1CCCC1)C(F)(F)F";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"23.68";"0.50";"3.02";"32.47";"0";"CHEMBL4831636";"Binding affinity to ERalpha Y537S mutant (unknown origin) expressed in Escherichia coli preincubated for 15 mins followed by ligand addition and measured after 1 hr by fluorescent polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P03372";"Y537S";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4831478";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.25 hr";"BINDING AGENT";""
